Boat_Position_Z,Boat_Velocity_Z,Load_Position_Z,Load_Velocity_Z,Target_Load_Position_Z,Target_Load_Velocity_Z,Action,Winch_Velocity,Reward
-0.14772599287358312,0.33259118301302687,12.618345273372881,-3.3104014277918736,25,0,3.0,3.0,-164.26413138253415
-0.1313882107119485,0.32675564323269246,12.45311139254877,-3.3046776164822234,25,0,3.0,3.0,-168.3453078766681
-0.11546956123905247,0.31837298945792075,12.288262330440965,-3.2969812421561073,25,0,3.0,3.0,-172.4583598908154
-0.10009168615265937,0.3075575017278619,12.123892343610414,-3.2873997366110075,25,0,3.0,3.0,-176.60114540720463
-0.08536483232252508,0.2945370766026859,11.960086958310264,-3.2761077060030175,25,0,3.0,3.0,-180.77221383616242
-0.07138313089606406,0.27963402852922037,11.796919371903307,-3.2633517281391278,25,0,3.0,3.0,-184.9708025735708
-0.05822102600247378,0.26324209787180564,11.634447735235526,-3.2494327333556328,25,0,3.0,3.0,-189.19680043075383
-0.04593095998604034,0.2458013203286688,11.47271340146137,-3.2346866754831183,25,0,3.0,3.0,-193.45068060755085
-0.034542348198722025,0.22777223574636632,11.311740195214348,-3.21946412494043,25,0,3.0,3.0,-197.73340573508898
-0.024061813242971866,0.2096106991150032,11.15153471690192,-3.2041095662485475,25,0,3.0,3.0,-202.04630880969822
-0.014474595956001632,0.19174434573940466,10.992087644433035,-3.1889414493777224,25,0,3.0,3.0,-206.39095612880496
-0.005747016961527587,0.1745515798894809,10.833375931416903,-3.174234260322635,25,0,3.0,3.0,-210.76900063996388
0.0021701734443722986,0.1583438081179977,10.67536573689189,-3.1602038905002416,25,0,3.0,3.0,-215.18203540134368
0.009337749373020914,0.1433515185729723,10.518015870394457,-3.1469973299486753,25,0,3.0,3.0,-219.6314565248509
0.015823484448500125,0.12971470150958417,10.361281508858234,-3.1346872307244666,25,0,3.0,3.0,-224.1183430973629
0.021697384206377745,0.11747799515755238,10.205117942785648,-3.1232713214517105,25,0,3.0,3.0,-228.6433588342859
0.02702692450387478,0.1065908059499407,10.049484134141807,-3.1126761728768315,25,0,3.0,3.0,-233.20667761247273
0.0318725483514148,0.09691247695080042,9.894345906591113,-3.102764551013877,25,0,3.0,3.0,-237.80793344874903
0.03628366608316358,0.08822235463497559,9.739678627100261,-3.0933455898170337,25,0,3.0,3.0,-242.44619534222107
0.04029538283266414,0.08023433499001116,9.585469267034078,-3.084187201323658,25,0,3.0,3.0,-247.11996841035958
0.04392614145961452,0.07261517253900769,9.431717748456812,-3.075030371545324,25,0,3.0,3.0,-251.82722404964082
0.04717641855142919,0.06500554183629341,9.278437493269294,-3.0656051037503573,25,0,3.0,3.0,-256.5654623051809
0.05002854814357659,0.05704259184294791,9.125655110152067,-3.0556476623445405,25,0,3.0,3.0,-261.33180831823285
0.052447676786769364,0.04838257286385554,8.973409188123867,-3.044918440564004,25,0,3.0,3.0,-266.1231413609992
0.054383780706541804,0.03872207839544874,8.821748221363094,-3.033219335215449,25,0,3.0,3.0,-270.93625014849306
0.05577460804800112,0.027816546829186363,8.670727764159537,-3.0204091440711522,25,0,3.0,3.0,-275.76800314977885
0.05654935317646195,0.015494902569216654,8.520406994768578,-3.0064153878191746,25,0,3.0,3.0,-280.61551910218833
0.05663283070704079,0.0016695506115767117,8.37084493450272,-2.991241205317152,25,0,3.0,3.0,-285.476322140741
0.055949896878513566,-0.01365867657054448,8.222096606401642,-2.9749665620215637,25,0,3.0,3.0,-290.34846833006566
0.05442986480972091,-0.03040064137585311,8.07420941607809,-2.9577438064710293,25,0,3.0,3.0,-295.2306353154973
0.05201067538752777,-0.04838378844386277,7.927219996578444,-2.939788389992941,25,0,3.0,3.0,-300.1221728231682
0.04864261275780676,-0.0673612525944203,7.781151691033976,-2.921366110889352,25,0,3.0,3.0,-305.0231170410348
0.04429138786555602,-0.08702449784501474,7.636012770287664,-2.902778414926246,25,0,3.0,3.0,-309.93417503977486
0.03894045101760703,-0.10701873695897982,7.491795416942004,-2.884347066913193,25,0,3.0,3.0,-314.85668572462373
0.032592432118298216,-0.12696037798617624,7.3484754657292015,-2.8663990242560544,25,0,3.0,3.0,-319.79256175022
0.025269643741786238,-0.1464557675302396,7.206012875709185,-2.8492518004003387,25,0,3.0,3.0,-324.7442136015119
0.017013617679628806,-0.16512052124314858,7.064352914640629,-2.8331992213711032,25,0,3.0,3.0,-329.7144541985379
0.007883681112280572,-0.1825987313469647,6.92342804470902,-2.8184973986321893,25,0,3.0,3.0,-334.7063812409088
-0.0020453845456123703,-0.19858131315785882,6.783160495266401,-2.805350988852382,25,0,3.0,3.0,-339.72323571187775
-0.012686519815012235,-0.21282270538799727,6.643465481331525,-2.793900278697521,25,0,3.0,3.0,-344.76823830237333
-0.0239442743637141,-0.22515509097403724,6.504254975032815,-2.784210125974198,25,0,3.0,3.0,-349.8444100541756
-0.035719238434335956,-0.23549928141243723,6.365441870039525,-2.7762620998657894,25,0,3.0,3.0,-354.9543879460272
-0.04791281017314235,-0.24387143477612777,6.226944312559773,-2.7699511495950446,25,0,3.0,3.0,-360.1002492148748
-0.060432054132439336,-0.25038487918593977,6.088689924294982,-2.7650877652958172,25,0,3.0,3.0,-365.2833591292507
-0.07319437939175034,-0.2552465051862202,5.950619625718723,-2.7614059715251926,25,0,3.0,3.0,-370.5042555836277
-0.08613175320159763,-0.2587474761969457,5.812690786260923,-2.7585767891559954,25,0,3.0,3.0,-375.76258076530667
-0.09919417196196442,-0.2612483752073359,5.674879476012329,-2.756226204971881,25,0,3.0,3.0,-381.0570661596232
-0.1123521385179928,-0.26315933112056755,5.537181659346679,-2.753956333312999,25,0,3.0,3.0,-386.3855732470661
-0.1255979438884932,-0.26491610741000843,5.399613240692723,-2.751368373079117,25,0,3.0,3.0,-391.74518903880806
-0.13894562068399574,-0.2669535359100508,5.262208936354391,-2.748086086766648,25,0,3.0,3.0,-397.1323732124089
-0.1524295198665461,-0.26967798365100715,5.125020000192457,-2.7437787232386768,25,0,3.0,3.0,-402.54315167484714
-0.16610155498186957,-0.27344070230646966,4.988110878206314,-2.7381824397228627,25,0,3.0,3.0,-407.97334929617114
-0.18002724988947874,-0.27851389815218347,4.851554914328865,-2.73111927754897,25,0,3.0,3.0,-413.41885187850494
-0.1942808084910918,-0.2850711720322611,4.715429282898292,-2.7225126286114687,25,0,3.0,3.0,-418.8758841900491
-0.20893949045379134,-0.2931736392539907,4.579809383066923,-2.7123979966273737,25,0,3.0,3.0,-424.34128772398986
-0.22407762038778659,-0.3027625986799047,4.444762990670519,-2.700927847928085,25,0,3.0,3.0,-429.81277974942185
-0.23976057751618526,-0.31365914256797334,4.31034451197803,-2.6883695738497693,25,0,3.0,3.0,-435.2891751786388
-0.25603910990672696,-0.3255706478108344,4.176589707824917,-2.6750960830622716,25,0,3.0,3.0,-440.77055524987827
-0.2729442956646936,-0.33810371515933285,4.043511246060895,-2.6615692352804388,25,0,3.0,3.0,-446.2583716881675
-0.2904834382647534,-0.350782852001197,3.9110953930512977,-2.6483170601919426,25,0,3.0,3.0,-451.7554807722859
-0.30863713950628874,-0.36307402483070594,3.7793000785545843,-2.635906289934269,25,0,3.0,3.0,-457.2661071253485
-0.3273577451643181,-0.37441211316058676,3.6480544773194765,-2.624912024702155,25,0,3.0,3.0,-462.79574074094285
-0.34656930685942744,-0.3842312339021868,3.5172601620638133,-2.615886305113264,25,0,3.0,3.0,-468.3509721057296
-0.36616914815112234,-0.391996825833898,3.3867938089843577,-2.609327061589113,25,0,3.0,3.0,-473.9392695696982
-0.38603106054370667,-0.39723824785168643,3.256511382586048,-2.6056485279661956,25,0,3.0,3.0,-479.5687015069025
-0.40601008223475393,-0.39958043382094566,3.1262536849540368,-2.6051539526402223,25,0,3.0,3.0,-485.2476049719439
-0.42594872594605115,-0.398772874225945,2.99585311142458,-2.6080114705891333,25,0,3.0,3.0,-490.9842041247278
