Position_X,Position_Y,Position_Z,Orientation_Roll,Orientation_Pitch,Orientation_Yaw,Angular_Velocity_Roll,Angular_Velocity_Pitch,Angular_Velocity_Yaw,Load_Position_X,Load_Position_Y,Load_Position_Z,Wave_Height,Load_Velocity_Z,Buoyant_Force_1_X,Buoyant_Force_1_Y,Buoyant_Force_2_X,Buoyant_Force_2_Y
0.0,0.0,0.08795148791286789,0.0003698515452066154,-0.000929808424152655,0.0,0.006856548508376474,0.010287506348116622,0.0,15.0,0.0,24.38844857740623,0.4097267813267305,0.1731756022051536,8216.071952991157,8237.475896445134,8221.034551916206,8242.438495370183
0.0,0.0,0.09239105851556213,0.0007604181327457123,-0.00043165910036018873,0.0,0.00781133175078194,0.009962986475849325,0.0,15.0,0.0,24.385387462136862,0.42315033611025665,0.08879141205388495,8355.544096413872,8367.364022137335,8332.242844809714,8344.062770533175
0.0,0.0,0.09320556988048409,0.0011550658383015222,3.137469710026036e-05,0.0,0.007892954111116198,0.009260675949208982,0.0,15.0,0.0,24.38580444296104,0.4359318201475588,0.016290227298439083,8584.539697722987,8585.55015756294,8534.112239355532,8535.122699195485
0.0,0.0,0.09112924547552002,0.001509601863127388,0.00044201354634304627,0.0,0.007090720496517317,0.008212776984855718,0.0,15.0,0.0,24.38894150581138,0.4480518393455846,-0.04152648809928134,8886.583860431061,8876.65245097705,8811.342361877721,8801.410952423708
0.0,0.0,0.08700623942586566,0.0017837675340497744,0.0007853358332977543,0.0,0.005483313418447725,0.0068664457390941605,0.0,15.0,0.0,24.39393767882619,0.4594920032905575,-0.0824601209930873,9241.767346734836,9221.868122053422,9145.097685228988,9125.198460547575
0.0,0.0,0.0817538471376496,0.0019453100577988924,0.0010494226930557213,0.0,0.0032308504749823633,0.005281737195159339,0.0,15.0,0.0,24.399866566490296,0.47023495315282715,-0.10504784576432105,9627.580402024447,9599.695557861878,9513.794630174258,9485.909786011685
0.0,0.0,0.07631806780196414,0.00197324600658942,0.0012258721366438829,0.0,0.0005587189758105527,0.0035289888717632304,0.0,15.0,0.0,24.405781122072888,0.4802643880264361,-0.10871558671370943,10019.904856828609,9986.824618528777,9894.053368244999,9860.973129945167
0.0,0.0,0.07162167774177855,0.0018599870505156878,0.0013101600069495589,0.0,-0.002265179121474648,0.00168575740611352,0.0,15.0,0.0,24.41076540276339,0.48956508966343826,-0.09392780120371165,10394.183309616625,10359.224234478841,10261.834882907337,10226.875807769551
0.0,0.0,0.06850669522321182,0.001612113347667885,0.0013018320762049095,0.0,-0.004957474056956053,-0.00016655861489298703,0.0,15.0,0.0,24.41399138387994,0.49812294556543546,-0.062299650371334635,10726.756339284768,10693.426478458201,10593.755634434288,10560.42577360772
0.0,0.0,0.06767519941007052,0.0012497165236512,0.0012045189406455477,0.0,-0.007247936480333702,-0.001946262711187235,0.0,15.0,0.0,24.414776908745885,0.505924970397297,-0.016629916262825756,10996.31734674112,10967.962072914248,10868.530407517082,10840.175133690214
0.0,0.0,0.06963445482010552,0.0008043785535887935,0.0010257730696279206,0.0,-0.008906759401248129,-0.003574917420352541,0.0,15.0,0.0,24.412638957111177,0.5129593256905677,0.039185108200699856,11185.384635051101,11164.848891899204,11068.443471929091,11047.90772877719
